Latitude, Longitude
37.7524918028, -122.4109962990
37.7851761010, -122.4280952026
37.7855682009, -122.4292642993
37.7855596011, -122.4293327012
37.7884242003, -122.4229934008
37.7905959011, -122.4212159009
37.7743493979, -122.4375587010
37.7518024974, -122.4265608003
37.7516879000, -122.4266340022
37.7856794008, -122.4294584018
37.7862859991, -122.4201827978
37.7517112017, -122.4280760025
37.7515903012, -122.4282535982
37.7851909985, -122.4332998001
37.8010568012, -122.4111084991
37.8026191031, -122.4133738149
37.7525630993, -122.4120857005
37.7525262021, -122.4144928993
37.7754097980, -122.4200724975
37.7986988992, -122.4104407017
37.7903584977, -122.4325370022
37.7969336984, -122.4362211001
37.7969752000, -122.4368732010
37.7980165006, -122.4277078022
37.7979833026, -122.4279690997
37.7979383980, -122.4283222013
37.7980300010, -122.4285811016
37.7957231001, -122.4093870015
37.7959939026, -122.4098864009
37.7971896985, -122.4338927024
37.7892930013, -122.4225392022
37.7893309993, -122.4233076998
37.7891743974, -122.4234736000
37.7867763014, -122.4207679999
37.7774683990, -122.4179010985
37.7978355129, -122.4301104804
37.8009174996, -122.4026472026
37.7785088000, -122.4164738000
37.7777805020, -122.4180171990
37.7842295998, -122.4209250991
37.7851501004, -122.4211111997
37.7863222984, -122.4216731002
37.7948107020, -122.4095031020
37.7425134991, -122.4860168972
37.7431059991, -122.4762886984
37.7840335024, -122.4123381020
37.7837332011, -122.4137203001
37.7965999980, -122.4046845024
37.7966411979, -122.4047440977
37.7836152676, -122.4155870634
37.7849025995, -122.4120199026
37.7967399982, -122.4068371986
37.7430007000, -122.4749280976
37.7808706024, -122.4058680997
37.7462895018, -122.4202112013
37.7719693006, -122.4226703008
37.7707185977, -122.4060028025
37.7707540979, -122.4062642005
37.7705122017, -122.4065665972
37.8003466026, -122.4412783996
37.8001560987, -122.4378668980
37.7924550016, -122.4200644006
37.7923660026, -122.4216125996
37.7505819023, -122.4184694977
37.7491349009, -122.4174644013
37.7818186012, -122.4513473005
37.7631560982, -122.4847726987
37.7631277003, -122.4854176023
37.7814938025, -122.4538962988
37.7980370977, -122.4222692994
37.7984193013, -122.4221895986
37.7883364976, -122.4190840979
37.7800765009, -122.4821241011
37.7821987987, -122.4505238009
37.7956008975, -122.4031900984
37.7937515982, -122.4001525023
37.7938656983, -122.4001759996
37.7823008009, -122.4660274999
37.7887470991, -122.4128513985
37.7886253995, -122.4128331986
37.7885704980, -122.4132664983
37.7951623005, -122.4066468009
37.7995642972, -122.4004770999
37.7960320012, -122.4034778995
37.7968769026, -122.4217040015
37.7783512984, -122.4096994006
37.7968637989, -122.4226439984
37.7915264991, -122.4059871004
37.7914123991, -122.4068908987
37.7370077007, -122.4700252989
37.7872932021, -122.3974479974
37.7871395004, -122.3979304989
37.7624600985, -122.4195100998
37.7918510017, -122.4034345985
37.7899272990, -122.4034835991
37.7896253996, -122.4050157999
37.7879423023, -122.3995836002
37.7874672999, -122.3992425014
37.7592094009, -122.4191989021
37.7915776008, -122.4055793990
37.7924167019, -122.3998772015
37.7930130017, -122.3998383989
37.7912915991, -122.3961392974
37.7863223989, -122.3975531009
37.7580304024, -122.4189038982
37.7930124988, -122.4009069015
37.7857249984, -122.3990709015
37.7933688023, -122.3949717988
37.7923323018, -122.4009062980
37.7926985015, -122.4011378006
37.7882268009, -122.3931506013
37.7882462022, -122.3934327026
37.7955759027, -122.4003473983
37.7951289014, -122.4001619012
37.7931771976, -122.3996195977
37.7924408027, -122.3978548997
37.7961093997, -122.3967575018
37.7785647017, -122.3922356998
37.7945381002, -122.4031845999
37.7815727991, -122.3925691989
37.7805820973, -122.3935167004
37.7886774008, -122.3897948001
37.7853203983, -122.3968327993
37.7852109977, -122.3969712012
37.7833057129, -122.4067788103
37.7900058989, -122.4094415006
37.7899586027, -122.4098193009
37.7552988016, -122.4201271978
37.7539652017, -122.4172343013
37.7538557005, -122.4190549010
37.7536702023, -122.4205804188
37.7522933976, -122.4164972973
37.7522891004, -122.4165669006
37.7522598979, -122.4188452975
37.7567197018, -122.4200636015
37.7520712995, -122.4201276002
37.7809290019, -122.4152787977
37.7886488018, -122.4351969992
37.8005054005, -122.4382010007
37.8005794016, -122.4385992025
37.7908065998, -122.4339424015
37.7998978020, -122.4429873021
37.7976214000, -122.4322953017
37.8076192000, -122.4133353026
37.8073560976, -122.4154030007
37.8072559004, -122.4162451026
37.8064875984, -122.4187656974
37.8058802010, -122.4180820973
37.7960620978, -122.4006127023
37.7795148016, -122.3951744006
37.7886961986, -122.4117955972
37.7956468974, -122.4036242028
37.7787383021, -122.3958506973
37.7786089972, -122.3960144014
37.7785542020, -122.3932792020
37.7208845009, -122.4377908015
37.7510185995, -122.4182326977
37.8062238981, -122.4169629009
37.7897490998, -122.4021988993
37.7770064222, -122.3952705869
37.7695822061, -122.4198877160
37.7889633019, -122.3953273983
37.7824095980, -122.3926271011
37.7822198988, -122.3923903012
37.7462907982, -122.4195443985
37.7460656994, -122.4196898022
37.7867755023, -122.3997748976
37.7735000987, -122.4182908011
37.7912193974, -122.4025011004
37.7915932023, -122.4025781021
37.7924273972, -122.4027506017
37.7926823021, -122.4028031004
37.7756644011, -122.4152838995
37.7814723001, -122.3985840973
37.7819755037, -122.3979445193
37.7836966001, -122.4225191024
37.7836425983, -122.4219656007
37.7837144983, -122.4214010012
37.7385589004, -122.4681862981
37.7245685988, -122.4601646995
37.7244713016, -122.4584769977
37.7835466982, -122.4388997999
37.7246543009, -122.4351243002
37.7702801012, -122.4043040981
37.7706808009, -122.4048111026
37.7768682995, -122.3989788012
37.7635938012, -122.4571912975
37.7974828024, -122.4025265981
37.7844313064, -122.3982548173
37.7152464975, -122.4420792011
37.7683792979, -122.4221137983
37.7274673012, -122.4034388007
37.7266937018, -122.4031216015
37.7952946004, -122.4217151997
37.7961222016, -122.4218824019
37.7964364001, -122.4217889995
37.7632937011, -122.4817112980
37.7825798009, -122.4475977008
37.7822167975, -122.4481544995
37.7898027998, -122.4195904990
37.7905415975, -122.4062633009
37.7902999026, -122.4081779008
37.7901534987, -122.4082657990
37.7895521977, -122.3921967016
37.7893303008, -122.3889659026
37.7841400105, -122.4180598611
37.7841639974, -122.4188486000
37.7840551438, -122.4187263750
37.7829724987, -122.4197196026
37.7836178997, -122.4175110997
37.7514694006, -122.4295671989
37.7659275018, -122.4218748023
37.7656423998, -122.4218474996
37.7811906011, -122.4154899993
37.7934444015, -122.4058817008
37.7822669995, -122.4157066994
37.7846551993, -122.4195741990
37.7597836003, -122.4212863983
37.7595853013, -122.4214842000
37.7812800974, -122.4045054984
37.7585950018, -122.4213894007
37.7580632985, -122.4211215989
37.7576989987, -122.4210867972
37.7763318018, -122.3983063993
37.7781408009, -122.3966013973
37.7715026018, -122.4227197987
37.7556700975, -122.4208924991
37.7556012989, -122.4208858998
37.7820361004, -122.4195649006
37.7819348973, -122.4203596001
37.7953048990, -122.4055139978
37.7909681023, -122.4056752992
37.7874428973, -122.4156216008
37.7530365986, -122.4208570995
37.7820598994, -122.4224261974
37.8014777013, -122.4077000988
37.7779886023, -122.4223371984
37.7395198018, -122.4667261985
37.8011058019, -122.4092543998
37.8011583005, -122.4092654024
37.7754393023, -122.4210892000
37.7759317000, -122.4211883021
37.7799339023, -122.4778050014
37.7635747016, -122.4655972009
37.7248732027, -122.4352331978
37.7253695008, -122.4350503997
37.8000832991, -122.4392952022
37.7998775010, -122.4391959996
37.7999031999, -122.4390412026
37.7999049992, -122.4390166995
37.8000979003, -122.4390734003
37.7999061001, -122.4391409976
37.7315863025, -122.4722149984
37.7857010988, -122.4141583999
37.7856702981, -122.4135504996
37.7893476679, -122.4156938278
37.7489453972, -122.4189430975
37.7489639994, -122.4201781989
37.7808032007, -122.4660822002
37.7439075996, -122.4223531016
37.7528310017, -122.4076316019
37.7858561025, -122.4346521978
37.7998509974, -122.4368591027
37.7909166989, -122.4186373984
37.7908246991, -122.4194150993
37.7847956018, -122.4330787023
37.7853767973, -122.4331967977
37.7813761988, -122.4593982023
37.7526989979, -122.4116408003
37.7855624006, -122.4281701983
37.7856820998, -122.4283544996
37.7806805008, -122.4687783008
37.7806674977, -122.4690644981
37.7806543996, -122.4693545007
37.7805753973, -122.4711041001
37.7883910974, -122.4221893975
37.7719891992, -122.4308802017
37.7854511001, -122.4301988983
37.7989939981, -122.4418521018
37.7980181993, -122.4352772978
37.7516473987, -122.4291346983
37.7851844997, -122.4323274993
37.7851658975, -122.4324759987
37.7851723012, -122.4334485007
37.7754292999, -122.4199189019
37.7523895995, -122.4149249026
37.7836804007, -122.4328525976
37.7682995972, -122.4186397006
37.7682959986, -122.4186997988
37.7977557004, -122.4082340987
37.7524329004, -122.4160177016
37.7786097013, -122.4201709011
37.7793398992, -122.4199365989
37.7794883986, -122.4203485974
37.7804469977, -122.4201604013
37.7883410015, -122.4461974983
37.7636016019, -122.4780278986
37.7295046010, -122.4042840988
37.7966163986, -122.4022311975
37.7965286010, -122.4022854005
37.7878555999, -122.4491627028
37.7877802019, -122.4497544986
37.7635141005, -122.4800161028
37.7265126024, -122.4032146015
37.7334857021, -122.3915134147
37.7874962007, -122.4528308974
37.7873769988, -122.4529200026
37.7633542017, -122.4801493974
37.7634746999, -122.4807236975
37.7120998975, -122.4062005986
37.7821833984, -122.4484170989
37.7400310979, -122.4664646999
37.7868983977, -122.4188425985
37.7818928611, -122.4097141539
37.7890660976, -122.4350432974
37.7825427026, -122.4658870024
37.7825436023, -122.4658039992
37.8054914986, -122.4065412001
37.8074459014, -122.4089956001
37.7816542991, -122.4600963981
37.7815910996, -122.4600917992
37.7814494007, -122.4599437022
37.7808109009, -122.4631288980
37.7820934997, -122.4491882005
37.7754220021, -122.4377768987
37.7432437026, -122.4777870977
37.7426757001, -122.4789965001
37.7432148018, -122.4747013000
37.7428033006, -122.4746727010
37.8076483020, -122.4090359003
37.7807152019, -122.4663433020
37.7971070976, -122.4048599021
37.7687551983, -122.4201161002
37.7692268983, -122.4201612004
37.7866548979, -122.4552318991
37.7697431051, -122.4202107154
37.7485371985, -122.4204263982
37.7267129019, -122.4337323007
37.7802894012, -122.4176256021
37.7578515996, -122.4060894993
37.7667242017, -122.4182124973
37.7651968011, -122.4184006990
37.7648678002, -122.4215673988
37.7649172981, -122.4230265987
37.7634579976, -122.4200445020
37.7632521995, -122.4214438998
37.7619813018, -122.4178623014
37.7602966008, -122.4189667010
37.7601703022, -122.4195085016
37.7601530020, -122.4197946989
37.7600818005, -122.4209728983
37.7601596013, -122.4212345981
37.7585337021, -122.4199150016
37.7554695018, -122.4191221015
37.7554034021, -122.4202201978
37.7753728003, -122.4125358981
37.7745148008, -122.4139142015
37.7743722972, -122.4138077010
37.7956709591, -122.4014744067
37.7374042988, -122.4699164012
37.7367752985, -122.4702589975
37.7368834027, -122.4704850016
37.7771480986, -122.4084949994
37.7771056973, -122.4084419978
37.7783261024, -122.4140976981
37.7782444012, -122.4139955004
37.7777199008, -122.4133401026
37.7775350016, -122.4134137013
37.7773353000, -122.4128590987
37.7949766972, -122.4074467027
37.7746559017, -122.4134484974
37.7822263026, -122.3929985982
37.7760594056, -122.3964741155
37.7759404049, -122.3966255150
37.7756889031, -122.3965494185
37.7766513982, -122.3923751020
37.7763165020, -122.3927980025
37.7773219001, -122.3960997012
37.7554073975, -122.4201545005
37.7568282977, -122.4199213998
37.7539903977, -122.4168162008
37.7539062992, -122.4182131008
37.7536884983, -122.4202769992
37.7536753041, -122.4204963148
37.7521985982, -122.4180472006
37.8061117024, -122.4178651180
37.7958940015, -122.3999437985
37.8063237992, -122.4136715007
37.8039691997, -122.4153219980
37.7930229985, -122.3947945998
37.7848705974, -122.3979909995
37.7863849000, -122.3988888019
37.7906999988, -122.4005689991
37.7988623017, -122.3983483982
37.7804171973, -122.4706154016
37.7831883998, -122.4655839016
37.7392697976, -122.4181029012
37.7392641985, -122.4180452001
37.7841326994, -122.3890370985
37.7839217995, -122.3892959987
37.7634434019, -122.4661894997
37.7816681013, -122.4148644020
37.7817938019, -122.4149441977
37.8026947023, -122.4017907176
37.7697472022, -122.4222448018
37.7783995000, -122.4087084026
37.7818460994, -122.4077200980
37.7850309991, -122.4128937998
37.7853405987, -122.4129563008
37.7981209000, -122.3998296984
37.7960736983, -122.4059219004
37.7747701974, -122.4178171006
37.7923727975, -122.3983693977
37.7904393998, -122.4059989021
37.7902407990, -122.3940022976
37.7867209976, -122.3950566013
37.7963969995, -122.3962275979
37.7116875973, -122.4051422996
37.7895494987, -122.4215868001
37.7825342984, -122.4479553008
37.7632213988, -122.4832917002
37.7883260985, -122.4184595008
37.7898566005, -122.4191670005
37.7819584002, -122.4502497015
37.7818267987, -122.4534440001
37.7633316991, -122.4839087983
37.7631363001, -122.4852222984
37.7686388061, -122.4268996194
37.7686728992, -122.4266391990
37.7713205022, -122.4172782001
37.7870221985, -122.4189364982
37.7879673027, -122.4189475008
37.7815990009, -122.4552187004
37.7704401006, -122.4174650998
37.7991626979, -122.4224967004
37.7993706976, -122.4223818013
37.7812106003, -122.4570424014
37.7800232981, -122.4832409003
37.7722172988, -122.4163937976
37.7711213984, -122.4116939024
37.7709897020, -122.4118606017
37.7909646993, -122.4206871984
37.7909118989, -122.4208334011
37.7772776996, -122.4615219978
37.7772277993, -122.4626205021
37.7771913995, -122.4634223988
37.7771948975, -122.4633446985
37.7771984012, -122.4632681997
37.7766141993, -122.3924219009
37.7775428374, -122.3960645962
37.7759925024, -122.3981862978
37.7764755011, -122.3923380987
37.7760359988, -122.3928951991
37.7758988988, -122.3930691012
37.7802765992, -122.4004305021
37.7796428994, -122.4012358018
37.7802933016, -122.4000824017
37.7855432005, -122.4178971981
37.7836982989, -122.4192098991
37.7651739017, -122.4220194013
37.7644494985, -122.4219498986
37.7643867013, -122.4217272026
37.7642735009, -122.4217164011
37.7829414018, -122.4158367978
37.7394328982, -122.4675093980
37.7391133018, -122.4675277991
37.7807002989, -122.4037802012
37.7805082974, -122.4038445015
37.7858963021, -122.4202085023
37.7828718991, -122.4214216990
37.7543371011, -122.4209816993
37.7779037998, -122.4219378007
37.7822966994, -122.4224741028
37.7800134019, -122.4032285993
37.7786921010, -122.3993317016
37.8009114982, -122.4075868984
37.8010198985, -122.4077133981
37.8015279983, -122.4111655016
37.7746042021, -122.4209210982
37.7765085985, -122.4211266001
37.7799857025, -122.4216272009
37.7819591992, -122.4211464987
37.7818297994, -122.4211845973
37.7982622021, -122.4257760977
37.7982181021, -122.4261222982
37.7916772001, -122.4341304020
37.7784066022, -122.3996953980
37.7815725979, -122.4018829015
37.7798947019, -122.4153918196
37.7850536973, -122.4311423988
37.7971731023, -122.4343399999
37.7774447006, -122.4231786017
37.7791451988, -122.4319349022
37.7802599975, -122.4320247003
37.7721927007, -122.4142928009
37.7990884007, -122.4082770978
37.7991261975, -122.4083316975
37.8000261010, -122.4096296017
37.7995496009, -122.4426813011
37.8000881997, -122.4361640026
37.7733585005, -122.4109555014
37.7725948979, -122.4103060995
37.8016006024, -122.4015788005
37.7766880997, -122.4240221006
37.7765936022, -122.4247624015
37.7766453017, -122.4253328011
37.8002929025, -122.4394432993
37.7603535027, -122.4348474012
37.7998592005, -122.4012288001
37.7756330025, -122.4213130024
37.7412957986, -122.4658432992
37.7856239014, -122.4400549994
37.7712157004, -122.4109693986
37.7987593998, -122.3990051986
37.7820584019, -122.4128911008
37.7819572155, -122.4136860908
37.7470483993, -122.4200676025
37.7460501984, -122.4201883019
37.7429837015, -122.4212553014
37.7527138003, -122.4081236978
